,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1048,182591225-Assignment Completed,182591225,2018-09-16 12:54:11,"5929 W LISBON AV,MKE",3,ADDL INFO,Assignment Completed,"5929 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1049,182591235-Assignment Completed,182591235,2018-09-16 12:45:12,"S 1ST ST / W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed,"S 1ST ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023206, 'lng': -87.911228}",
1050,182591336-Assignment Completed,182591336,2018-09-16 13:34:23,"N 62ND ST / W VILLARD AV,MKE",7,NON PURSUIT NO P,Assignment Completed,"N 62ND ST & W VILLARD AV,MILWAUKEE","{'lat': 43.112065, 'lng': -87.98866}",
1051,182591334-Service in Progress,182591334,2018-09-16 13:34:15,"2014 W HAMPTON AV,MKE",7,BATTERY,Service in Progress,"2014 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1052,182591319-Unable to Locate Complainant,182591319,2018-09-16 13:33:05,"2000 S 15TH PL,MKE",2,DRUG DEALING,Unable to Locate Complainant,"2000 S 15TH PL,MILWAUKEE","{'lat': 43.008508, 'lng': -87.932203}",
1053,182591304-Service in Progress,182591304,2018-09-16 13:32:59,"1327 N 28TH ST,MKE",3,ABAND/STOLEN PRO,Service in Progress,"1327 N 28TH ST,MILWAUKEE","{'lat': 43.047912, 'lng': -87.949094}",
1054,182591324-Service in Progress,182591324,2018-09-16 13:31:21,"8011 W HERBERT AV,MKE",7,ENTRY,Service in Progress,"8011 W HERBERT AV,MILWAUKEE","{'lat': 43.109149, 'lng': -88.01036}",
1055,182591327-Assignment Completed,182591327,2018-09-16 13:29:31,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1056,182591301-Assignment Completed,182591301,2018-09-16 13:16:23,"7800 N 76TH ST,MKE",4,THEFT,Assignment Completed,"7800 N 76TH ST,MILWAUKEE","{'lat': 43.160219, 'lng': -88.003716}",
1057,182591282-To be Filed,182591282,2018-09-16 13:09:03,"S 13TH ST / W GREENFIELD AV,MKE",2,ACC PDO,To be Filed,"S 13TH ST & W GREENFIELD AV,MILWAUKEE","{'lat': 43.017038, 'lng': -87.927938}",
1058,182591186-Advised,182591186,2018-09-16 13:01:31,"2409 N 6TH ST,MKE",5,THEFT,Advised,"2409 N 6TH ST,MILWAUKEE","{'lat': 43.062354, 'lng': -87.918814}",
1059,182591349-Service in Progress,182591349,2018-09-16 13:39:51,"2920 N 4TH ST,MKE",5,RETURN STATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1060,182591348-Service in Progress,182591348,2018-09-16 13:39:41,"N SWAN RD / W BROWN DEER RD,MKE",4,ACC PDO,Service in Progress,"N SWAN RD & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
1061,182591345-Service in Progress,182591345,2018-09-16 13:39:09,"S 1ST ST / W LAYTON AV,MKE",6,INJ PERSON/SICK,Service in Progress,"S 1ST ST & W LAYTAV,MILWAUKEE","{'lat': 43.006509, 'lng': -87.91139}",
1062,182591344-Advised,182591344,2018-09-16 13:38:16,"W BURNHAM ST / W FOREST HOME AV,MKE",2,TRAFFIC STOP,Advised,"W BURNHAM ST & W FOREST HOME AV,MILWAUKEE","{'lat': 43.010165, 'lng': -87.931525}",
1063,182591341-Assignment Completed,182591341,2018-09-16 13:37:01,2000 W NORTH AVE,3,BUS INVESTIGATIO,Assignment Completed,"2000 W NORTH AVE, MILWAUKEE","{'lat': 43.060743, 'lng': -87.937741}",
1064,182591321-Service in Progress,182591321,2018-09-16 13:36:58,"1822 S 17TH ST,MKE",2,WELFARE CITIZEN,Service in Progress,"1822 S 17TH ST,MILWAUKEE","{'lat': 43.011028, 'lng': -87.934042}",
1065,182591338-Service in Progress,182591338,2018-09-16 13:36:11,"N HOPKINS ST / W FAIRMOUNT AV,MKE",7,SHOTS FIRED,Service in Progress,"N HOPKINS ST & W FAIRMOUNT AV,MILWAUKEE","{'lat': 43.108278, 'lng': -87.961604}",
1066,182591325-Service in Progress,182591325,2018-09-16 13:35:29,"5495 N MILWAUKEE RIVER PK,MKE",4,ACC PDO,Service in Progress,"5495 N MILWAUKEE RIVER PK,MILWAUKEE","{'lat': 43.11704, 'lng': -87.923757}",
1067,182591248-Assignment Completed,182591248,2018-09-16 12:50:42,"S 29TH ST / W OKLAHOMA AV,MKE",6,SUSP PERS/AUTO,Assignment Completed,"S 29TH ST & W OKLAHOMA AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OK', 'country': 'US'}, 'formatted_address': 'Milwaukee, OK'}, 'results': []}"
1068,182591351-Unable to Locate Complainant,182591351,2018-09-16 13:43:47,"351 E OKLAHOMA AV,MKE",6,DRUG DEALING,Unable to Locate Complainant,"351 E OKLAHOMA AV,MILWAUKEE","{'lat': 42.988031, 'lng': -87.905156}",
1069,182591331-Service in Progress,182591331,2018-09-16 13:43:28,"5808 W HAMPTON AV,MKE",7,ROBBERY ARMED,Service in Progress,"5808 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1070,182591292-Unable to Locate Complainant,182591292,2018-09-16 13:42:45,"2661 N 48TH ST,MKE",3,SUBJ WANTED,Unable to Locate Complainant,"2661 N 48TH ST,MILWAUKEE","{'lat': 43.067432, 'lng': -87.973972}",
1071,182591358-Assignment Completed,182591358,2018-09-16 13:42:07,"8800 N SWAN RD,MKE",4,PATROL,Assignment Completed,"8800 N SWAN RD,MILWAUKEE","{'lat': 43.177449, 'lng': -88.024343}",
1072,182591354-Advised,182591354,2018-09-16 13:41:08,"3165 N 28TH ST,MKE",5,SUBJ STOP,Advised,"3165 N 28TH ST,MILWAUKEE","{'lat': 43.076656, 'lng': -87.948772}",
1073,182591352-Assignment Completed,182591352,2018-09-16 13:40:43,"2378 N TEUTONIA AV,MKE",3,BUSINESS CHECK,Assignment Completed,"2378 N TEUTONIA AV,MILWAUKEE","{'lat': 43.061988, 'lng': -87.928213}",
1074,182591349-Assignment Completed,182591349,2018-09-16 13:39:51,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1075,182591321-Unable to Locate Complainant,182591321,2018-09-16 13:36:58,"1822 S 17TH ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant,"1822 S 17TH ST,MILWAUKEE","{'lat': 43.011028, 'lng': -87.934042}",
1076,182591338-Unable to Locate Complainant,182591338,2018-09-16 13:36:11,"N HOPKINS ST / W FAIRMOUNT AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant,"N HOPKINS ST & W FAIRMOUNT AV,MILWAUKEE","{'lat': 43.108278, 'lng': -87.961604}",
1077,182591311-Advised,182591311,2018-09-16 13:24:35,"2624 N DOWNER AV,MKE",1,ASSIGNMENT,Advised,"2624 N DOWNER AV,MILWAUKEE","{'lat': 43.06685, 'lng': -87.87772}",
1078,182591277-Assignment Completed,182591277,2018-09-16 13:08:16,"1908 S 7TH ST,MKE",2,BATTERY DV,Assignment Completed,"1908 S 7TH ST,MILWAUKEE","{'lat': 43.009811, 'lng': -87.91948}",
1079,182591370-Service in Progress,182591370,2018-09-16 13:49:14,"N 60TH ST / W SILVER SPRING DR,MKE",4,PATROL,Service in Progress,"N 60TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119325, 'lng': -87.986127}",
1080,182591312-Service in Progress,182591312,2018-09-16 13:48:12,"1115 W SCOTT ST,MKE",2,CALL FOR POLICE,Service in Progress,"1115 W SCOTT ST,MILWAUKEE","{'lat': 43.018797, 'lng': -87.925872}",
1081,182591364-Service in Progress,182591364,2018-09-16 13:47:10,"400 N BROADWAY,MKE",1,PARK AND WALK,Service in Progress,"400 N BROADWAY,MILWAUKEE","{'lat': 43.035248, 'lng': -87.906792}",
1082,182591383-Service in Progress,182591383,2018-09-16 13:54:19,"412 S WATER ST,MKE",2,BUSINESS CHECK,Service in Progress,"412 S WATER ST,MILWAUKEE","{'lat': 43.026658, 'lng': -87.904875}",
1083,182591377-Service in Progress,182591377,2018-09-16 13:54:03,"2234 N 26TH ST,MKE",3,SUBJ WITH WEAPON,Service in Progress,"2234 N 26TH ST,MILWAUKEE","{'lat': 43.060022, 'lng': -87.94585}",
1084,182591381-Advised,182591381,2018-09-16 13:54:03,"1200 W MEINECKE AV,MKE",3,CITIZEN CONTACT,Advised,"1200 W MEINECKE AV,MILWAUKEE","{'lat': 43.06204, 'lng': -87.926867}",
1085,182591318-Advised,182591318,2018-09-16 13:53:34,"N 48TH ST / W LEON TR,MKE",7,THEFT,Advised,"N 48TH ST & W LETR,MILWAUKEE","{'lat': 43.082913, 'lng': -87.973672}",
1086,182591374-Advised,182591374,2018-09-16 13:52:26,"5958 N 39TH ST,MKE",4,ENTRY AUTOS,Advised,"5958 N 39TH ST,MILWAUKEE","{'lat': 43.126058, 'lng': -87.96051}",
1087,182591375-Assignment Completed,182591375,2018-09-16 13:52:25,"519 W WISCONSIN AV,MKE",1,BUSINESS CHECK,Assignment Completed,"519 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038653, 'lng': -87.917652}",
1088,182591371-Assignment Completed,182591371,2018-09-16 13:51:36,"3306 N RICHARDS ST,MKE",5,TRBL W/JUV,Assignment Completed,"3306 N RICHARDS ST,MILWAUKEE","{'lat': 43.07863, 'lng': -87.907145}",
1089,182591380-Service in Progress,182591380,2018-09-16 13:58:13,"S 19TH ST / W MITCHELL ST,MKE",2,SUSP PERS/AUTO,Service in Progress,"S 19TH ST & W MITCHELL ST,MILWAUKEE","{'lat': 43.012358, 'lng': -87.93648}",
1090,182591392-Service in Progress,182591392,2018-09-16 13:58:10,"N 14TH ST / W CAPITOL DR,MKE",5,ASSIGNMENT,Service in Progress,"N 14TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.087674, 'lng': -87.928373}",
1091,182591394-Service in Progress,182591394,2018-09-16 13:58:01,"2546 N 52ND ST,MKE",3,SUBJ WITH GUN,Service in Progress,"2546 N 52ND ST,MILWAUKEE","{'lat': 43.06532, 'lng': -87.978278}",
1092,182591370-Assignment Completed,182591370,2018-09-16 13:49:14,"N 60TH ST / W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed,"N 60TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119325, 'lng': -87.986127}",
1093,182591345-Advised,182591345,2018-09-16 13:39:09,"S 1ST ST / W LAYTON AV,MKE",6,INJ PERSON/SICK,Advised,"S 1ST ST & W LAYTAV,MILWAUKEE","{'lat': 43.006509, 'lng': -87.91139}",
1094,182591325-To be Filed,182591325,2018-09-16 13:35:29,"5495 N MILWAUKEE RIVER PK,MKE",4,ACC PDO,To be Filed,"5495 N MILWAUKEE RIVER PK,MILWAUKEE","{'lat': 43.11704, 'lng': -87.923757}",
1095,182591334-Advised/Referral,182591334,2018-09-16 13:34:15,"2014 W HAMPTON AV,MKE",7,BATTERY,Advised/Referral,"2014 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1096,182591397-Unable to Locate Complainant,182591397,2018-09-16 14:03:42,"2730 N RICHARDS ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"2730 N RICHARDS ST,MILWAUKEE","{'lat': 43.068164, 'lng': -87.907339}",
1097,182591291-Unable to Locate Complainant,182591291,2018-09-16 14:02:43,"250 W HOLT AV,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant,"250 W HOLT AV,MILWAUKEE","{'lat': 42.983625, 'lng': -87.911906}",
1098,182591380-Advised,182591380,2018-09-16 13:58:13,"S 19TH ST / W MITCHELL ST,MKE",2,SUSP PERS/AUTO,Advised,"S 19TH ST & W MITCHELL ST,MILWAUKEE","{'lat': 43.012358, 'lng': -87.93648}",
1099,182591383-Assignment Completed,182591383,2018-09-16 13:54:19,"412 S WATER ST,MKE",2,BUSINESS CHECK,Assignment Completed,"412 S WATER ST,MILWAUKEE","{'lat': 43.026658, 'lng': -87.904875}",
1100,182591312-Advised,182591312,2018-09-16 13:48:12,"1115 W SCOTT ST,MKE",2,CALL FOR POLICE,Advised,"1115 W SCOTT ST,MILWAUKEE","{'lat': 43.018797, 'lng': -87.925872}",
1101,182591304-Assignment Completed,182591304,2018-09-16 13:32:59,"1327 N 28TH ST,MKE",3,ABAND/STOLEN PRO,Assignment Completed,"1327 N 28TH ST,MILWAUKEE","{'lat': 43.047912, 'lng': -87.949094}",
1102,182591324-Advised/Referral,182591324,2018-09-16 13:31:21,"8011 W HERBERT AV,MKE",7,ENTRY,Advised/Referral,"8011 W HERBERT AV,MILWAUKEE","{'lat': 43.109149, 'lng': -88.01036}",
1103,182591283-To be Filed,182591283,2018-09-16 13:10:30,"4325 W FOND DU LAC AV,MKE",7,FAMILY TROUBLE,To be Filed,"4325 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.082981, 'lng': -87.968012}",
1104,182591421-Assignment Completed,182591421,2018-09-16 14:09:41,"2108 N FARWELL AV,MKE",1,BUSINESS CHECK,Assignment Completed,"2108 N FARWELL AV,MILWAUKEE","{'lat': 43.057726, 'lng': -87.88701}",
1105,182591402-Service in Progress,182591402,2018-09-16 14:08:18,"8009 W VILLARD AV,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"8009 W VILLARD AV,MILWAUKEE","{'lat': 43.111966, 'lng': -88.010908}",
1106,182591416-Service in Progress,182591416,2018-09-16 14:08:08,"6709 N 78TH ST,MKE",4,WELFARE CITIZEN,Service in Progress,"6709 N 78TH ST,MILWAUKEE","{'lat': 43.139854, 'lng': -88.00778}",
1107,182591418-Assignment Completed,182591418,2018-09-16 14:07:31,"400 W WISCONSIN AV,MKE",1,BUSINESS CHECK,Assignment Completed,"400 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039489, 'lng': -87.917378}",
1108,182591417-Assignment Completed,182591417,2018-09-16 14:06:49,"2326 N 51ST ST,MKE",3,PROBATION/PAROLE,Assignment Completed,"2326 N 51ST ST,MILWAUKEE","{'lat': 43.061506, 'lng': -87.977075}",
1109,182591428-Service in Progress,182591428,2018-09-16 14:13:58,"2333 N 49TH ST,MKE",3,PROPERTY PICKUP,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1110,182591427-Service in Progress,182591427,2018-09-16 14:13:51,"600 S 63RD ST,MKE",3,PROBATION/PAROLE,Service in Progress,"600 S 63RD ST,MILWAUKEE","{'lat': 43.026179, 'lng': -87.991202}",
1111,182591426-Service in Progress,182591426,2018-09-16 14:13:49,"E LOCUST ST / N OAKLAND AV,MKE",1,PARK AND WALK,Service in Progress,"E LOCUST ST & N OAKLAND AV,MILWAUKEE","{'lat': 43.070995, 'lng': -87.887917}",
1112,182591088-Service in Progress,182591088,2018-09-16 14:13:46,"2207 S AUSTIN ST,MKE",6,ABAND/STOLEN PRO,Service in Progress,"2207 S AUSTIN ST,MILWAUKEE","{'lat': 43.003367, 'lng': -87.907296}",
1113,182591376-Service in Progress,182591376,2018-09-16 14:12:56,"7100 W HOPE AV,MKE",7,TRBL W/SUBJ,Service in Progress,"7100 W HOPE AV,MILWAUKEE","{'lat': 43.093717, 'lng': -88.000906}",
1114,182591424-Service in Progress,182591424,2018-09-16 14:11:30,"6929 W SILVER SPRING DR,MKE",4,CST ASSIGNMENT,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1115,182591396-Service in Progress,182591396,2018-09-16 14:11:20,"S 13TH ST / W MORGAN AV,MKE",6,ACC PDO,Service in Progress,"S 13TH ST & W MORGAN AV,MILWAUKEE","{'lat': 42.981054, 'lng': -87.928946}",
1116,182591335-Service in Progress,182591335,2018-09-16 14:10:59,"6058 S 21ST ST,MKE",6,ASSIGNMENT,Service in Progress,"6058 S 21ST ST,MILWAUKEE","{'lat': 42.934718, 'lng': -87.940093}",
1117,182591423-Service in Progress,182591423,2018-09-16 14:10:49,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1118,182591326-Service in Progress,182591326,2018-09-16 14:05:50,"2017 W FOREST HOME AV,MKE",2,INJ PERSON/SICK,Service in Progress,"2017 W FOREST HOME AV,MILWAUKEE","{'lat': 43.006406, 'lng': -87.938299}",
1119,182591394-Advised/Referral,182591394,2018-09-16 13:58:01,"2546 N 52ND ST,MKE",3,SUBJ WITH GUN,Advised/Referral,"2546 N 52ND ST,MILWAUKEE","{'lat': 43.06532, 'lng': -87.978278}",
1120,182591407-Service in Progress,182591407,2018-09-16 14:19:34,"3355 S 27TH ST,MKE",6,TRBL W/SUBJ,Service in Progress,"3355 S 27TH ST,MILWAUKEE","{'lat': 42.984014, 'lng': -87.950121}",
1121,182591436-Assignment Completed,182591436,2018-09-16 14:19:04,"2000 W CENTER ST,MKE",5,BUS INVESTIGATIO,Assignment Completed,"2000 W CENTER ST,MILWAUKEE","{'lat': 43.067647, 'lng': -87.93748}",
1122,182591365-Service in Progress,182591365,2018-09-16 14:18:16,"3828 N 76TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"3828 N 76TH ST,MILWAUKEE","{'lat': 43.08695, 'lng': -88.006736}",
1123,182591415-Unable to Locate Complainant,182591415,2018-09-16 14:17:51,"N 55TH ST / W LISBON AV,MKE",3,ACC PDO,Unable to Locate Complainant,"N 55TH ST & W LISBAV,MILWAUKEE","{'lat': 43.08829, 'lng': -87.981412}",
1124,182591368-Service in Progress,182591368,2018-09-16 14:17:49,"915 W SCOTT ST,MKE",2,TRBL W/SUBJ,Service in Progress,"915 W SCOTT ST,MILWAUKEE","{'lat': 43.018813, 'lng': -87.922999}",
1125,182591431-Service in Progress,182591431,2018-09-16 14:16:36,"S CHASE AV / W ROSEDALE AV,MKE",6,SPECIAL ASSIGN,Service in Progress,"S CHASE AVE & W ROSEDALE AV,MILWAUKEE","{'lat': 42.995916, 'lng': -87.91197}",
1126,182591366-Service in Progress,182591366,2018-09-16 14:24:29,"4232 N 84TH ST,MKE",7,CALL FOR POLICE,Service in Progress,"4232 N 84TH ST,MILWAUKEE","{'lat': 43.094043, 'lng': -88.017325}",
1127,182591444-Assignment Completed,182591444,2018-09-16 14:23:46,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
1128,182591432-Service in Progress,182591432,2018-09-16 14:23:20,"N 51ST ST / W LISBON AV,MKE",3,ACC PI,Service in Progress,"N 51ST ST & W LISBAV,MILWAUKEE","{'lat': 43.141259, 'lng': -87.975514}",
1129,182591442-Assignment Completed,182591442,2018-09-16 14:23:12,"1341 W CENTER ST,MKE",3,BUSINESS CHECK,Assignment Completed,"1341 W CENTER ST,MILWAUKEE","{'lat': 43.06753, 'lng': -87.928951}",
1130,182591438-Assignment Completed,182591438,2018-09-16 14:20:18,"S 3RD ST / W WASHINGTON ST,MKE",2,NON PURSUIT NO P,Assignment Completed,"S 3RD ST & W WASHINGTST,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'WA', 'country': 'US'}, 'formatted_address': 'Milwaukee, WA'}, 'results': []}"
1131,182591407-Advised,182591407,2018-09-16 14:19:34,"3355 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised,"3355 S 27TH ST,MILWAUKEE","{'lat': 42.984014, 'lng': -87.950121}",
1132,182591423-Assignment Completed,182591423,2018-09-16 14:10:49,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1133,182591459-Service in Progress,182591459,2018-09-16 14:29:31,1879 W MORGAN AV,SPD,TS TARGETED,Service in Progress,"1879 W MORGAN AV, MILWAUKEE","{'lat': 42.980977, 'lng': -87.937013}",
1134,182591452-Service in Progress,182591452,2018-09-16 14:28:47,"2712 N 12TH ST,MKE",5,TRAFFIC STOP,Service in Progress,"2712 N 12TH ST,MILWAUKEE","{'lat': 43.068043, 'lng': -87.926447}",
1135,182591451-Service in Progress,182591451,2018-09-16 14:28:37,"800 N 33RD ST,MKE",3,SUBJ STOP,Service in Progress,"800 N 33RD ST,MILWAUKEE","{'lat': 43.040145, 'lng': -87.955207}",
1136,182591447-Service in Progress,182591447,2018-09-16 14:26:30,"9150 N 94TH ST,MKE",4,ASSIGNMENT,Service in Progress,"9150 N 94TH ST,MILWAUKEE","{'lat': 43.184873, 'lng': -88.026051}",
1137,182591441-Service in Progress,182591441,2018-09-16 14:25:55,"2203 S 34TH ST,MKE",2,SUSP PERS/AUTO,Service in Progress,"2203 S 34TH ST,MILWAUKEE","{'lat': 43.004671, 'lng': -87.956945}",
1138,182591425-Service in Progress,182591425,2018-09-16 14:25:14,"1580 N FARWELL AV,MKE",1,ACC PDO,Service in Progress,"1580 N FARWELL AV,MILWAUKEE","{'lat': 43.051024, 'lng': -87.893546}",
1139,182591448-Assignment Completed,182591448,2018-09-16 14:25:11,"5602 W VLIET ST,MKE",3,BUSINESS CHECK,Assignment Completed,"5602 W VLIET ST,MILWAUKEE","{'lat': 43.049837, 'lng': -87.983463}",
1140,182591348-To be Filed,182591348,2018-09-16 13:39:41,"N SWAN RD / W BROWN DEER RD,MKE",4,ACC PDO,To be Filed,"N SWAN RD & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
1141,182591412-Service in Progress,182591412,2018-09-16 14:33:26,"4234 N 26TH ST,MKE",5,WELFARE CITIZEN,Service in Progress,"4234 N 26TH ST,MILWAUKEE","{'lat': 43.093547, 'lng': -87.945265}",
1142,182591464-Advised,182591464,2018-09-16 14:33:06,7620 W O'CONNER,7,TRAFFIC STOP,Advised,"7620 W O'CONNER, MILWAUKEE","{'lat': 43.028775, 'lng': -88.007585}",
1143,182591463-Assignment Completed,182591463,2018-09-16 14:32:43,"744 N 4TH ST,MKE",1,BUSINESS CHECK,Assignment Completed,"744 N 4TH ST,MILWAUKEE","{'lat': 43.039773, 'lng': -87.915498}",
1144,182591462-Service in Progress,182591462,2018-09-16 14:32:04,"N 91ST ST / W MILL RD,MKE",4,INJ PERSON/SICK,Service in Progress,"N 91ST ST & W MILL RD,MILWAUKEE","{'lat': 43.132148, 'lng': -88.025506}",
1145,182591460-Service in Progress,182591460,2018-09-16 14:30:55,"800 S WATER ST,MKE",2,PARK AND WALK,Service in Progress,"800 S WATER ST,MILWAUKEE","{'lat': 43.023345, 'lng': -87.906452}",
1146,182591452-Assignment Completed,182591452,2018-09-16 14:28:47,"2712 N 12TH ST,MKE",5,TRAFFIC STOP,Assignment Completed,"2712 N 12TH ST,MILWAUKEE","{'lat': 43.068043, 'lng': -87.926447}",
1147,182591428-Assignment Completed,182591428,2018-09-16 14:13:58,"2333 N 49TH ST,MKE",3,PROPERTY PICKUP,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1148,182591377-Assignment Completed,182591377,2018-09-16 13:54:03,"2234 N 26TH ST,MKE",3,SUBJ WITH WEAPON,Assignment Completed,"2234 N 26TH ST,MILWAUKEE","{'lat': 43.060022, 'lng': -87.94585}",
1149,182591465-Service in Progress,182591465,2018-09-16 14:38:05,"N 24TH ST / W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Service in Progress,"N 24TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038689, 'lng': -87.942894}",
1150,182591456-Service in Progress,182591456,2018-09-16 14:37:52,"9200 W WISCONSIN AV,MKE",3,HOSPITAL TO MCMH,Service in Progress,"9200 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038664, 'lng': -88.026389}",
1151,182591466-Unable to Locate Complainant,182591466,2018-09-16 14:35:49,"N 87TH ST / W BURLEIGH ST,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant,"N 87TH ST & W BURLEIGH ST,MILWAUKEE","{'lat': 43.075148, 'lng': -88.021298}",
1152,182591467-Service in Progress,182591467,2018-09-16 14:35:37,"5315 N 62ND ST,MKE",4,CHILD CUSTODY,Service in Progress,"5315 N 62ND ST,MILWAUKEE","{'lat': 43.114197, 'lng': -87.98892}",
1153,182591475-Service in Progress,182591475,2018-09-16 14:42:22,"S 20TH ST / W OKLAHOMA AV,MKE",6,ACC UNKN INJ,Service in Progress,"S 20TH ST & W OKLAHOMA AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OK', 'country': 'US'}, 'formatted_address': 'Milwaukee, OK'}, 'results': []}"
1154,182591479-Assignment Completed,182591479,2018-09-16 14:41:30,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1155,182591454-Service in Progress,182591454,2018-09-16 14:41:13,"5540 N 41ST ST,MKE",4,ABAND/STOLEN PRO,Service in Progress,"5540 N 41ST ST,MILWAUKEE","{'lat': 43.118388, 'lng': -87.963088}",
1156,182591465-Unable to Locate Complainant,182591465,2018-09-16 14:38:05,"N 24TH ST / W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"N 24TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038689, 'lng': -87.942894}",
1157,182591447-Assignment Completed,182591447,2018-09-16 14:26:30,"9150 N 94TH ST,MKE",4,ASSIGNMENT,Assignment Completed,"9150 N 94TH ST,MILWAUKEE","{'lat': 43.184873, 'lng': -88.026051}",
1158,182591335-Assignment Completed,182591335,2018-09-16 14:10:59,"6058 S 21ST ST,MKE",6,ASSIGNMENT,Assignment Completed,"6058 S 21ST ST,MILWAUKEE","{'lat': 42.934718, 'lng': -87.940093}",
1159,182591364-Assignment Completed,182591364,2018-09-16 13:47:10,"400 N BROADWAY,MKE",1,PARK AND WALK,Assignment Completed,"400 N BROADWAY,MILWAUKEE","{'lat': 43.035248, 'lng': -87.906792}",
1160,182591493-Assignment Completed,182591493,2018-09-16 14:46:13,"4928 W VILLARD AV,MKE",4,BUSINESS CHECK,Assignment Completed,"4928 W VILLARD AV,MILWAUKEE","{'lat': 43.112262, 'lng': -87.974686}",
1161,182591492-Service in Progress,182591492,2018-09-16 14:46:09,"2701 S CHASE AV,MKE",6,SPECIAL ASSIGN,Service in Progress,"2701 S CHASE AV,MILWAUKEE","{'lat': 42.992057, 'lng': -87.914957}",
1162,182591491-Service in Progress,182591491,2018-09-16 14:45:49,"135 E NATIONAL AV,MKE",2,BUSINESS CHECK,Service in Progress,"135 E NATIONAL AV,MILWAUKEE","{'lat': 43.023056, 'lng': -87.910073}",
1163,182591481-Service in Progress,182591481,2018-09-16 14:45:11,"245 W LINCOLN AV,MKE",2,FAMILY TROUBLE,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1164,182591454-Advised,182591454,2018-09-16 14:41:13,"5540 N 41ST ST,MKE",4,ABAND/STOLEN PRO,Advised,"5540 N 41ST ST,MILWAUKEE","{'lat': 43.118388, 'lng': -87.963088}",
1165,182591462-Advised,182591462,2018-09-16 14:32:04,"N 91ST ST / W MILL RD,MKE",4,INJ PERSON/SICK,Advised,"N 91ST ST & W MILL RD,MILWAUKEE","{'lat': 43.132148, 'lng': -88.025506}",
