,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
730,182552105-Service in Progress,182552105,2018-09-12 17:33:59,"N 25TH ST / W ATKINSON AV,MKE",5,SHOTS FIRED,Service in Progress,"N 25TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.095625, 'lng': -87.944706}",
731,182552103-Assignment Completed,182552103,2018-09-12 17:32:42,"4010 W FLORIST AV,MKE",4,NETWORK CRIMINAL,Assignment Completed,"4010 W FLORIST AV,MILWAUKEE","{'lat': 43.128392, 'lng': -87.965171}",
732,182552100-Advised,182552100,2018-09-12 17:31:52,"10000 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Advised,"10000 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119297, 'lng': -88.037638}",
733,182551730-Advised,182551730,2018-09-12 17:31:43,"3076 N NEWHALL ST,MKE",1,ACC PDO,Advised,"3076 N NEWHALL ST,MILWAUKEE","{'lat': 43.074508, 'lng': -87.88987}",
734,182552020-Advised,182552020,2018-09-12 17:30:49,"924 W LAPHAM BL,MKE",2,PROPERTY DAMAGE,Advised,"924 W LAPHAM BL,MILWAUKEE","{'lat': 43.014449, 'lng': -87.923416}",
735,182552044-Service in Progress,182552044,2018-09-12 17:30:02,"2909 N 22ND ST,MKE",5,ENTRY,Service in Progress,"2909 N 22ND ST,MILWAUKEE","{'lat': 43.071715, 'lng': -87.940186}",
736,182552054-Advised,182552054,2018-09-12 17:29:53,"1425 N FARWELL AV,MKE",1,TRBL W/SUBJ,Advised,"1425 N FARWELL AV,MILWAUKEE","{'lat': 43.048716, 'lng': -87.896586}",
737,182552066-Assignment Completed,182552066,2018-09-12 17:21:45,"N 76TH ST / W FLORIST AV,MKE",4,TRAFFIC HAZARD,Assignment Completed,"N 76TH ST & W FLORIST AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'FL', 'country': 'US'}, 'formatted_address': 'Milwaukee, FL'}, 'results': []}"
738,182552047-Unable to Locate Complainant,182552047,2018-09-12 17:11:44,"7135 W SILVER SPRING DR,MKE",4,SUBJ WANTED,Unable to Locate Complainant,"7135 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119098, 'lng': -87.999648}",
739,182552031-Assignment Completed,182552031,2018-09-12 17:08:39,"4610 S 20TH ST,MKE",6,PROBATION/PAROLE,Assignment Completed,"4610 S 20TH ST,MILWAUKEE","{'lat': 42.96099, 'lng': -87.937207}",
740,182552121-Assignment Completed,182552121,2018-09-12 17:39:23,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
741,182552092-Service in Progress,182552092,2018-09-12 17:39:00,"1032 E KNAPP ST,MKE",1,ENTRY,Service in Progress,"1032 E KNAPP ST,MILWAUKEE","{'lat': 43.047245, 'lng': -87.898537}",
742,182552120-City Citation(s) Issued,182552120,2018-09-12 17:38:37,"655 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"655 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
743,182552015-Service in Progress,182552015,2018-09-12 17:38:08,"5434 W CAPITOL DR,MKE",7,ACC PDO,Service in Progress,"5434 W CAPITOL DR,MILWAUKEE","{'lat': 43.090238, 'lng': -87.981226}",
744,182552118-Advised,182552118,2018-09-12 17:37:46,"824 N 16TH ST,MKE",3,TRAFFIC STOP,Advised,"824 N 16TH ST,MILWAUKEE","{'lat': 43.040931, 'lng': -87.932445}",
745,182552116-Advised,182552116,2018-09-12 17:37:28,"9660 W APPLETON AV,MKE",4,TRAFFIC STOP,Advised,"9660 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
746,182551729-Advised,182551729,2018-09-12 17:37:22,"3761 N 57TH ST,MKE",7,TRBL W/SUBJ,Advised,"3761 N 57TH ST,MILWAUKEE","{'lat': 43.085787, 'lng': -87.984619}",
747,182552114-Service in Progress,182552114,2018-09-12 17:36:46,"3626 W FOND DU LAC AV,MKE",7,PROPERTY PICKUP,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
748,182552109-Service in Progress,182552109,2018-09-12 17:36:19,"S 41ST ST / W MORGAN AV,MKE",6,ACC PDO,Service in Progress,"S 41ST ST & W MORGAN AV,MILWAUKEE","{'lat': 42.981183, 'lng': -87.965532}",
749,182552044-Advised/Referral,182552044,2018-09-12 17:30:02,"2909 N 22ND ST,MKE",5,ENTRY,Advised/Referral,"2909 N 22ND ST,MILWAUKEE","{'lat': 43.071715, 'lng': -87.940186}",
750,182552136-City Citation(s) Issued,182552136,2018-09-12 17:42:59,"9750 W APPLETON AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued,"9750 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
751,182552134-Service in Progress,182552134,2018-09-12 17:42:42,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
752,182552087-Advised,182552087,2018-09-12 17:42:33,"710 W GRANGE AV,MKE",6,TRBL W/SUBJ-DV,Advised,"710 W GRANGE AV,MILWAUKEE","{'lat': 42.945017, 'lng': -87.921261}",
753,182552127-Service in Progress,182552127,2018-09-12 17:40:27,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
754,182552126-Service in Progress,182552126,2018-09-12 17:40:21,"3522 W WISCONSIN AV,MKE",3,FOLLOW UP,Service in Progress,"3522 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039181, 'lng': -87.958438}",
755,182552125-Assignment Completed,182552125,2018-09-12 17:40:05,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
756,182552114-Assignment Completed,182552114,2018-09-12 17:36:46,"3626 W FOND DU LAC AV,MKE",7,PROPERTY PICKUP,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
757,182552105-Unable to Locate Complainant,182552105,2018-09-12 17:33:59,"N 25TH ST / W ATKINSON AV,MKE",5,SHOTS FIRED,Unable to Locate Complainant,"N 25TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.095625, 'lng': -87.944706}",
758,182552056-Advised,182552056,2018-09-12 17:18:39,"2929 W WISCONSIN AV,MKE",3,PROPERTY PICKUP,Advised,"2929 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038336, 'lng': -87.951185}",
759,182551920-Assignment Completed,182551920,2018-09-12 17:49:13,"W APPLETON AV / W HAMPTON AV,MKE",7,ACC PDO,Assignment Completed,"W APPLETAV & W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
760,182552137-Service in Progress,182552137,2018-09-12 17:48:54,"3136 W NATIONAL AV,MKE",2,ENTRY,Service in Progress,"3136 W NATIONAL AV,MILWAUKEE","{'lat': 43.022138, 'lng': -87.953552}",
761,182552150-City Citation(s) Issued,182552150,2018-09-12 17:48:49,"715 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"715 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
762,182552148-Assignment Completed,182552148,2018-09-12 17:47:22,"N 26TH ST / W ATKINSON AV,MKE",5,INVESTIGATION,Assignment Completed,"N 26TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.09637, 'lng': -87.945807}",
763,182552146-Service in Progress,182552146,2018-09-12 17:46:59,"2006 S 11TH ST,MKE",2,SUBJ WANTED,Service in Progress,"2006 S 11TH ST,MILWAUKEE","{'lat': 43.008058, 'lng': -87.925183}",
764,182552062-Unable to Locate Complainant,182552062,2018-09-12 17:46:57,"5261 N 33RD ST,MKE",4,DRUG DEALING,Unable to Locate Complainant,"5261 N 33RD ST,MILWAUKEE","{'lat': 43.113228, 'lng': -87.954239}",
765,182552123-Service in Progress,182552123,2018-09-12 17:46:23,"E BRADY ST / N FARWELL AV,MKE",1,TRBL W/SUBJ,Service in Progress,"E BRADY ST & N FARWELL AV,MILWAUKEE","{'lat': 43.052931, 'lng': -87.892327}",
766,182552143-Service in Progress,182552143,2018-09-12 17:45:58,"2600 S 16TH ST,MKE",2,COMMUNITY MTNG,Service in Progress,"2600 S 16TH ST,MILWAUKEE","{'lat': 42.999422, 'lng': -87.933537}",
767,182551995-Service in Progress,182551995,2018-09-12 17:45:57,"3715 N 41ST ST,MKE",7,ENTRY,Service in Progress,"3715 N 41ST ST,MILWAUKEE","{'lat': 43.084702, 'lng': -87.964516}",
768,182552138-Service in Progress,182552138,2018-09-12 17:45:01,"S HOWELL AV / W GRANGE AV,MKE",6,ACC PI,Service in Progress,"S HOWELL AVE & W GRANGE AV,MILWAUKEE","{'lat': 42.977571, 'lng': -87.909504}",
769,182552126-To be Filed,182552126,2018-09-12 17:40:21,"3522 W WISCONSIN AV,MKE",3,FOLLOW UP,To be Filed,"3522 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039181, 'lng': -87.958438}",
770,182552154-Service in Progress,182552154,2018-09-12 17:54:01,"N BREMEN ST / E LOCUST ST,MKE",5,ACC PI,Service in Progress,"N BREMEN ST & E LOCUST ST,MILWAUKEE","{'lat': 43.071107, 'lng': -87.900323}",
771,182552165-Advised,182552165,2018-09-12 17:53:53,"N 20TH ST / W FOND DU LAC AV,MKE",3,CITIZEN CONTACT,Advised,"N 20TH ST & W FOND DU LAC AV,MILWAUKEE","{'lat': 43.059576, 'lng': -87.937617}",
772,182552019-Service in Progress,182552019,2018-09-12 17:53:43,"3956 N 67TH ST,MKE",7,ENTRY,Service in Progress,"3956 N 67TH ST,MILWAUKEE","{'lat': 43.089339, 'lng': -87.99541}",
773,182552163-Assignment Completed,182552163,2018-09-12 17:53:08,"607 S 70TH ST,MKE",3,BUSINESS CHECK,Assignment Completed,"607 S 70TH ST,MILWAUKEE","{'lat': 43.025735, 'lng': -88.000229}",
774,182552159-Assignment Completed,182552159,2018-09-12 17:51:46,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
775,182552158-Advised,182552158,2018-09-12 17:51:44,"5835 W HAMPTON AV,MKE",7,WELFARE CITIZEN,Advised,"5835 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
776,182552156-City Citation(s) Issued,182552156,2018-09-12 17:51:36,"3991 N 28TH ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"3991 N 28TH ST,MILWAUKEE","{'lat': 43.089621, 'lng': -87.94842}",
777,182552155-Advised,182552155,2018-09-12 17:51:35,"2618 N 20TH ST,MKE",3,TRAFFIC STOP,Advised,"2618 N 20TH ST,MILWAUKEE","{'lat': 43.066447, 'lng': -87.937061}",
778,182552094-Advised,182552094,2018-09-12 17:50:32,"761 N 25TH ST,MKE",3,LANDLORD/TEN TRB,Advised,"761 N 25TH ST,MILWAUKEE","{'lat': 43.040064, 'lng': -87.945212}",
779,182552147-Unable to Locate Complainant,182552147,2018-09-12 17:50:16,"N 37TH ST / W HAMPTON AV,MKE",7,SUBJ WITH WEAPON,Unable to Locate Complainant,"N 37TH ST & W HAMPTAV,MILWAUKEE","{'lat': 43.079127, 'lng': -87.959645}",
780,182552138-To be Filed,182552138,2018-09-12 17:45:01,"S HOWELL AV / W GRANGE AV,MKE",6,ACC PI,To be Filed,"S HOWELL AVE & W GRANGE AV,MILWAUKEE","{'lat': 42.977571, 'lng': -87.909504}",
781,182552181-Service in Progress,182552181,2018-09-12 17:59:39,"1502 HANS ST, WEST BEND",CITY,FOLLOW UP,Service in Progress,"1502 HANS ST, WEST BEND, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
782,182552178-City Citation(s) Issued,182552178,2018-09-12 17:58:55,"715 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"715 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
783,182552177-Assignment Completed,182552177,2018-09-12 17:57:50,"6103 S 20TH ST,MKE",6,WIRES DOWN,Assignment Completed,"6103 S 20TH ST,MILWAUKEE","{'lat': 42.933714, 'lng': -87.939753}",
784,182551725-Unable to Locate Complainant,182551725,2018-09-12 17:57:40,"7600 W CAPITOL DR,MKE",7,PROPERTY DAMAGE,Unable to Locate Complainant,"7600 W CAPITOL DR,MILWAUKEE","{'lat': 43.090732, 'lng': -88.008331}",
785,182552174-Unable to Locate Complainant,182552174,2018-09-12 17:57:20,"5001 W CENTER ST,MKE",3,SUBJ WITH GUN,Unable to Locate Complainant,"5001 W CENTER ST,MILWAUKEE","{'lat': 43.06811, 'lng': -87.976202}",
786,182552171-Service in Progress,182552171,2018-09-12 17:56:59,"N 6TH ST / W WISCONSIN AV,MKE",1,FIGHT,Service in Progress,"N 6TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.062117, 'lng': -87.91848}",
787,182552175-Assignment Completed,182552175,2018-09-12 17:56:13,"4235 W NORTH AV,MKE",3,TRBL W/SUBJ,Assignment Completed,"4235 W NORTH AV,MILWAUKEE","{'lat': 43.060464, 'lng': -87.966414}",
788,182552173-Assignment Completed,182552173,2018-09-12 17:55:55,"1025 E OKLAHOMA AV,MKE",6,PROBATION/PAROLE,Assignment Completed,"1025 E OKLAHOMA AV,MILWAUKEE","{'lat': 42.987967, 'lng': -87.896343}",
789,182552033-Service in Progress,182552033,2018-09-12 17:55:27,"S 68TH ST / W CLEVELAND AV,MKE",6,PROPERTY PICKUP,Service in Progress,"S 68TH ST & W CLEVELAND AV,MILWAUKEE","{'lat': 42.995599, 'lng': -87.997541}",
790,182552137-Assignment Completed,182552137,2018-09-12 17:48:54,"3136 W NATIONAL AV,MKE",2,ENTRY,Assignment Completed,"3136 W NATIONAL AV,MILWAUKEE","{'lat': 43.022138, 'lng': -87.953552}",
791,182552123-Advised,182552123,2018-09-12 17:46:23,"E BRADY ST / N FARWELL AV,MKE",1,TRBL W/SUBJ,Advised,"E BRADY ST & N FARWELL AV,MILWAUKEE","{'lat': 43.052931, 'lng': -87.892327}",
792,182552127-Assignment Completed,182552127,2018-09-12 17:40:27,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
793,182551878-Unable to Locate Complainant,182551878,2018-09-12 18:04:37,"4232 N 62ND ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant,"4232 N 62ND ST,MILWAUKEE","{'lat': 43.09435, 'lng': -87.988978}",
794,182552190-Service in Progress,182552190,2018-09-12 18:03:17,"310 W LOCUST ST,MKE",5,COMMUNITY MTNG,Service in Progress,"310 W LOCUST ST,MILWAUKEE","{'lat': 43.071564, 'lng': -87.914362}",
795,182552186-Service in Progress,182552186,2018-09-12 18:01:40,"S HAWLEY RD / W MAIN ST,MKE",3,TRAFFIC HAZARD,Service in Progress,"S HAWLEY RD & W MAIN ST,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'ME', 'country': 'US'}, 'formatted_address': 'Milwaukee, ME'}, 'results': []}"
796,182552184-Assignment Completed,182552184,2018-09-12 18:01:02,"3020 N PALMER ST,MKE",5,SUBJ WANTED,Assignment Completed,"3020 N PALMER ST,MILWAUKEE","{'lat': 43.073435, 'lng': -87.908919}",
797,182552112-Service in Progress,182552112,2018-09-12 18:00:31,"845 N VAN BUREN ST,MKE",1,WELFARE CITIZEN,Service in Progress,"845 N VAN BUREN ST,MILWAUKEE","{'lat': 43.041933, 'lng': -87.903636}",
798,182552183-Service in Progress,182552183,2018-09-12 18:00:19,"N 14TH ST / W NORTH AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"N 14TH ST & W NORTH AV,MILWAUKEE","{'lat': 43.058866, 'lng': -87.93011}",
799,182552015-Unable to Locate Complainant,182552015,2018-09-12 17:38:08,"5434 W CAPITOL DR,MKE",7,ACC PDO,Unable to Locate Complainant,"5434 W CAPITOL DR,MILWAUKEE","{'lat': 43.090238, 'lng': -87.981226}",
800,182551814-Service in Progress,182551814,2018-09-12 18:09:07,"3333 S 27TH ST,MKE",6,TRBL W/SUBJ,Service in Progress,"3333 S 27TH ST,MILWAUKEE","{'lat': 42.982045, 'lng': -87.949352}",
801,182552208-Service in Progress,182552208,2018-09-12 18:08:47,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
802,182552206-Advised,182552206,2018-09-12 18:08:09,"1700 W NORTH AV,MKE",3,TRAFFIC STOP,Advised,"1700 W NORTH AV,MILWAUKEE","{'lat': 43.060301, 'lng': -87.933908}",
803,182551992-Service in Progress,182551992,2018-09-12 18:06:34,"2132 N BUFFUM ST,MKE",5,FAMILY TROUBL-DV,Service in Progress,"2132 N BUFFUM ST,MILWAUKEE","{'lat': 43.05819, 'lng': -87.906672}",
804,182552199-Service in Progress,182552199,2018-09-12 18:05:44,"S 2ND ST / W NATIONAL AV,MKE",2,PARK AND WALK,Service in Progress,"S 2ND ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023209, 'lng': -87.912632}",
805,182551994-Unable to Locate Complainant,182551994,2018-09-12 18:05:39,"7919 N 60TH ST,MKE",4,SHOPLIFTER,Unable to Locate Complainant,"7919 N 60TH ST,MILWAUKEE","{'lat': 43.161829, 'lng': -87.985253}",
806,182552144-Service in Progress,182552144,2018-09-12 18:05:32,"3045 N 23RD ST,MKE",5,LOOSE ANIMAL,Service in Progress,"3045 N 23RD ST,MILWAUKEE","{'lat': 43.074254, 'lng': -87.941379}",
807,182552188-Service in Progress,182552188,2018-09-12 18:05:28,"9905 W FOND DU LAC AV,MKE",4,SUBJ WITH WEAPON,Service in Progress,"9905 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.135767, 'lng': -88.035953}",
808,182552196-Service in Progress,182552196,2018-09-12 18:05:18,"3331 W JUNEAU AV,MKE",3,DRUG DEALING,Service in Progress,"3331 W JUNEAU AV,MILWAUKEE","{'lat': 43.045557, 'lng': -87.956071}",
809,182552197-Advised,182552197,2018-09-12 18:05:18,"9700 W APPLETON AV,MKE",4,TRAFFIC STOP,Advised,"9700 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
810,182552171-No Prosecution,182552171,2018-09-12 17:56:59,"N 6TH ST / W WISCONSIN AV,MKE",1,FIGHT,No Prosecution,"N 6TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.062117, 'lng': -87.91848}",
811,182552175-Advised,182552175,2018-09-12 17:56:13,"4235 W NORTH AV,MKE",3,TRBL W/SUBJ,Advised,"4235 W NORTH AV,MILWAUKEE","{'lat': 43.060464, 'lng': -87.966414}",
812,182552134-To be Filed,182552134,2018-09-12 17:42:42,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
813,182552109-Filed Driver Exchange Report,182552109,2018-09-12 17:36:19,"S 41ST ST / W MORGAN AV,MKE",6,ACC PDO,Filed Driver Exchange Report,"S 41ST ST & W MORGAN AV,MILWAUKEE","{'lat': 42.981183, 'lng': -87.965532}",
814,182552225-City Citation(s) Issued,182552225,2018-09-12 18:14:30,"735 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"735 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
815,182552222-Open Investigation,182552222,2018-09-12 18:13:51,"638 W HISTORIC MITCHELL ST,MKE",2,FOLLOW UP,Open Investigation,"638 W HISTORIC MITCHELL ST,MILWAUKEE","{'lat': 43.012463, 'lng': -87.918993}",
816,182551926-Unable to Locate Complainant,182551926,2018-09-12 18:13:33,"S 76TH ST / W HOWARD AV,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant,"S 76TH ST & W HOWARD AV,MILWAUKEE","{'lat': 42.973757, 'lng': -88.007975}",
817,182552221-Advised,182552221,2018-09-12 18:13:26,"4938 W HAMPTON AV,MKE",7,SUBJ STOP,Advised,"4938 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
818,182552220-Advised,182552220,2018-09-12 18:13:05,"2325 N 15TH ST,MKE",3,SUBJ STOP,Advised,"2325 N 15TH ST,MILWAUKEE","{'lat': 43.061018, 'lng': -87.931683}",
819,182552216-Service in Progress,182552216,2018-09-12 18:11:31,"200 E CHAMBERS ST,MKE",5,FOLLOW UP,Service in Progress,"200 E CHAMBERS ST,MILWAUKEE","{'lat': 43.073195, 'lng': -87.909216}",
820,182552213-Assignment Completed,182552213,2018-09-12 18:10:34,"2819 W RICHARDSON PL,MKE",3,PATROL,Assignment Completed,"2819 W RICHARDSPL,MILWAUKEE","{'lat': 43.042485, 'lng': -87.949524}",
821,182552184-Unable to Locate Complainant,182552184,2018-09-12 18:01:02,"3020 N PALMER ST,MKE",5,SUBJ WANTED,Unable to Locate Complainant,"3020 N PALMER ST,MILWAUKEE","{'lat': 43.073435, 'lng': -87.908919}",
822,182552183-Assignment Completed,182552183,2018-09-12 18:00:19,"N 14TH ST / W NORTH AV,MKE",3,SPECIAL ASSIGN,Assignment Completed,"N 14TH ST & W NORTH AV,MILWAUKEE","{'lat': 43.058866, 'lng': -87.93011}",
823,182552154-To be Filed,182552154,2018-09-12 17:54:01,"N BREMEN ST / E LOCUST ST,MKE",5,ACC PDO,To be Filed,"N BREMEN ST & E LOCUST ST,MILWAUKEE","{'lat': 43.071107, 'lng': -87.900323}",
824,182552233-Assignment Completed,182552233,2018-09-12 18:18:37,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
825,182552028-Service in Progress,182552028,2018-09-12 18:18:01,"1735 S 16TH ST,MKE",2,ENTRY AUTOS,Service in Progress,"1735 S 16TH ST,MILWAUKEE","{'lat': 43.011442, 'lng': -87.933345}",
826,182552042-Unable to Locate Complainant,182552042,2018-09-12 18:17:40,"7451 W APPLETON AV,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant,"7451 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
827,182552223-Advised/Referral,182552223,2018-09-12 18:16:48,"3045 S 54TH ST,MKE",6,ENTRY,Advised/Referral,"3045 S 54TH ST,MILWAUKEE","{'lat': 42.989322, 'lng': -87.981855}",
828,182552226-Unable to Locate Complainant,182552226,2018-09-12 18:16:35,"2683 N 48TH ST,MKE",3,BATTERY,Unable to Locate Complainant,"2683 N 48TH ST,MILWAUKEE","{'lat': 43.067643, 'lng': -87.973864}",
829,182552229-Service in Progress,182552229,2018-09-12 18:16:12,"4715 W VLIET ST,MKE",3,REPORTS,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
830,182552228-Assignment Completed,182552228,2018-09-12 18:16:05,"2201 S KINNICKINNIC AV,MKE",6,SUBJ STOP,Assignment Completed,"2201 S KINNICKINNIC AV,MILWAUKEE","{'lat': 43.004279, 'lng': -87.90564}",
831,182552186-Assignment Completed,182552186,2018-09-12 18:01:40,"S HAWLEY RD / W MAIN ST,MKE",3,TRAFFIC HAZARD,Assignment Completed,"S HAWLEY RD & W MAIN ST,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'ME', 'country': 'US'}, 'formatted_address': 'Milwaukee, ME'}, 'results': []}"
832,182552143-Assignment Completed,182552143,2018-09-12 17:45:58,"2600 S 16TH ST,MKE",2,COMMUNITY MTNG,Assignment Completed,"2600 S 16TH ST,MILWAUKEE","{'lat': 42.999422, 'lng': -87.933537}",
833,182552128-Service in Progress,182552128,2018-09-12 18:23:46,"2209 N 41ST ST,MKE",3,SUBJ WANTED,Service in Progress,"2209 N 41ST ST,MILWAUKEE","{'lat': 43.059518, 'lng': -87.964909}",
834,182552088-Service in Progress,182552088,2018-09-12 18:22:54,"W APPLETON AV / W HAMPTON AV,MKE",7,TRBL W/SUBJ,Service in Progress,"W APPLETAV & W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
835,182552243-Advised,182552243,2018-09-12 18:21:24,"2627 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised,"2627 W CAPITOL DR,MILWAUKEE","{'lat': 43.0894, 'lng': -87.946558}",
836,182552242-Advised,182552242,2018-09-12 18:21:21,"9924 W APPLETON AV,MKE",4,TRAFFIC STOP,Advised,"9924 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
837,182552237-Service in Progress,182552237,2018-09-12 18:21:12,"2500-BLK N 1ST ST,MKE",5,DRUG DEALING,Service in Progress,"2500- N 1ST ST,MILWAUKEE","{'lat': 43.063748, 'lng': -87.911113}",
838,182552239-Service in Progress,182552239,2018-09-12 18:20:42,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
839,182552238-Assignment Completed,182552238,2018-09-12 18:20:18,"N 17TH ST / W WISCONSIN AV,MKE",3,PATROL,Assignment Completed,"N 17TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038671, 'lng': -87.934192}",
840,182552229-Assignment Completed,182552229,2018-09-12 18:16:12,"4715 W VLIET ST,MKE",3,REPORTS,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
841,182552264-Service in Progress,182552264,2018-09-12 18:29:53,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
842,182552263-City Citation(s) Issued,182552263,2018-09-12 18:29:50,"711 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"711 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
843,182552262-Assignment Completed,182552262,2018-09-12 18:29:47,"925 N 34TH ST,MKE",3,PATROL,Assignment Completed,"925 N 34TH ST,MILWAUKEE","{'lat': 43.042061, 'lng': -87.956578}",
844,182552258-Service in Progress,182552258,2018-09-12 18:29:27,"1609 E NORTH AV,MKE",1,THEFT,Service in Progress,"1609 E NORTH AV,MILWAUKEE","{'lat': 43.059862, 'lng': -87.890072}",
845,182552260-Assignment Completed,182552260,2018-09-12 18:29:13,"2923 S 6TH ST,MKE",6,PROBATION/PAROLE,Assignment Completed,"2923 S 6TH ST,MILWAUKEE","{'lat': 42.991385, 'lng': -87.919284}",
846,182552259-Assignment Completed,182552259,2018-09-12 18:28:58,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
847,182552257-Assignment Completed,182552257,2018-09-12 18:28:18,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
848,182552253-To be Filed,182552253,2018-09-12 18:27:08,"4020 N SHERMAN BL,MKE",7,ACC PDO,To be Filed,"4020 N SHERMAN BL,MILWAUKEE","{'lat': 43.090414, 'lng': -87.966448}",
